Training Log - Episode | Step | State | Action Distribution | Probability of Selected Action
====================================================================================================
Episode 1 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.086, 0.029, 0.299, 0.030] | Action Distribution: FORWARD: 0.1686 | TURN_LEFT: 0.1673 | TURN_RIGHT: 0.1633 | FORWARD_LEFT: 0.1727 | FORWARD_RIGHT: 0.1595 | BACKWARD: 0.1685 | Selected: FORWARD_RIGHT (prob: 0.1595)
Episode 103 | Step 1 | State: [0.071, 0.243, 0.000, 0.000, 0.029, 0.329, 0.315, 0.030] | Action Distribution: FORWARD: 0.3115 | TURN_LEFT: 0.5844 | TURN_RIGHT: 0.0198 | FORWARD_LEFT: 0.0021 | FORWARD_RIGHT: 0.0572 | BACKWARD: 0.0249 | Selected: TURN_LEFT (prob: 0.5844)
Episode 103 | Step 2 | State: [0.085, 0.223, 0.000, 0.000, 0.029, 0.281, 0.341, 0.030] | Action Distribution: FORWARD: 0.3957 | TURN_LEFT: 0.4813 | TURN_RIGHT: 0.0218 | FORWARD_LEFT: 0.0035 | FORWARD_RIGHT: 0.0828 | BACKWARD: 0.0150 | Selected: FORWARD (prob: 0.3957)
Episode 103 | Step 3 | State: [0.056, 0.161, 0.000, 0.000, 0.029, 0.287, 0.322, 0.030] | Action Distribution: FORWARD: 0.2932 | TURN_LEFT: 0.5576 | TURN_RIGHT: 0.0337 | FORWARD_LEFT: 0.0047 | FORWARD_RIGHT: 0.0787 | BACKWARD: 0.0321 | Selected: FORWARD (prob: 0.2932)
Episode 103 | Step 4 | State: [0.042, 0.136, 0.000, 0.000, 0.029, 0.292, 0.311, 0.030] | Action Distribution: FORWARD: 0.2442 | TURN_LEFT: 0.5953 | TURN_RIGHT: 0.0390 | FORWARD_LEFT: 0.0048 | FORWARD_RIGHT: 0.0736 | BACKWARD: 0.0431 | Selected: TURN_LEFT (prob: 0.5953)
Episode 103 | Step 5 | State: [0.043, 0.166, 0.000, 0.000, 0.029, 0.246, 0.316, 0.030] | Action Distribution: FORWARD: 0.3424 | TURN_LEFT: 0.4675 | TURN_RIGHT: 0.0440 | FORWARD_LEFT: 0.0087 | FORWARD_RIGHT: 0.1116 | BACKWARD: 0.0259 | Selected: TURN_LEFT (prob: 0.4675)
Episode 103 | Step 6 | State: [0.054, 0.222, 0.000, 0.000, 0.029, 0.199, 0.325, 0.030] | Action Distribution: FORWARD: 0.4220 | TURN_LEFT: 0.3532 | TURN_RIGHT: 0.0451 | FORWARD_LEFT: 0.0104 | FORWARD_RIGHT: 0.1541 | BACKWARD: 0.0152 | Selected: FORWARD (prob: 0.4220)
Episode 103 | Step 7 | State: [0.032, 0.208, 0.000, 0.000, 0.029, 0.185, 0.312, 0.030] | Action Distribution: FORWARD: 0.3942 | TURN_LEFT: 0.3271 | TURN_RIGHT: 0.0627 | FORWARD_LEFT: 0.0158 | FORWARD_RIGHT: 0.1803 | BACKWARD: 0.0199 | Selected: TURN_RIGHT (prob: 0.0627)
Episode 103 | Step 8 | State: [0.032, 0.153, 0.000, 0.000, 0.029, 0.226, 0.310, 0.030] | Action Distribution: FORWARD: 0.3503 | TURN_LEFT: 0.4272 | TURN_RIGHT: 0.0519 | FORWARD_LEFT: 0.0118 | FORWARD_RIGHT: 0.1354 | BACKWARD: 0.0235 | Selected: TURN_LEFT (prob: 0.4272)
Episode 103 | Step 9 | State: [0.032, 0.205, 0.000, 0.000, 0.029, 0.186, 0.312, 0.030] | Action Distribution: FORWARD: 0.3908 | TURN_LEFT: 0.3319 | TURN_RIGHT: 0.0610 | FORWARD_LEFT: 0.0156 | FORWARD_RIGHT: 0.1819 | BACKWARD: 0.0189 | Selected: FORWARD (prob: 0.3908)
Episode 103 | Step 10 | State: [0.032, 0.191, 0.000, 0.000, 0.029, 0.174, 0.304, 0.030] | Action Distribution: FORWARD: 0.3896 | TURN_LEFT: 0.3128 | TURN_RIGHT: 0.0660 | FORWARD_LEFT: 0.0179 | FORWARD_RIGHT: 0.1948 | BACKWARD: 0.0189 | Selected: TURN_LEFT (prob: 0.3128)
Episode 104 | Step 1 | State: [0.032, 0.260, 0.000, 0.000, 0.029, 0.141, 0.309, 0.030] | Action Distribution: FORWARD: 0.3468 | TURN_LEFT: 0.2311 | TURN_RIGHT: 0.0969 | FORWARD_LEFT: 0.0184 | FORWARD_RIGHT: 0.2841 | BACKWARD: 0.0228 | Selected: TURN_LEFT (prob: 0.2311)
Episode 104 | Step 2 | State: [0.032, 0.356, 0.000, 0.000, 0.029, 0.104, 0.310, 0.030] | Action Distribution: FORWARD: 0.2240 | TURN_LEFT: 0.1374 | TURN_RIGHT: 0.1272 | FORWARD_LEFT: 0.0115 | FORWARD_RIGHT: 0.4694 | BACKWARD: 0.0304 | Selected: FORWARD (prob: 0.2240)
Episode 104 | Step 3 | State: [0.032, 0.295, 0.000, 0.000, 0.029, 0.093, 0.306, 0.030] | Action Distribution: FORWARD: 0.2351 | TURN_LEFT: 0.1503 | TURN_RIGHT: 0.1517 | FORWARD_LEFT: 0.0175 | FORWARD_RIGHT: 0.4105 | BACKWARD: 0.0349 | Selected: BACKWARD (prob: 0.0349)
Episode 104 | Step 4 | State: [0.032, 0.358, 0.000, 0.000, 0.029, 0.104, 0.310, 0.030] | Action Distribution: FORWARD: 0.2120 | TURN_LEFT: 0.1250 | TURN_RIGHT: 0.1243 | FORWARD_LEFT: 0.0112 | FORWARD_RIGHT: 0.4987 | BACKWARD: 0.0289 | Selected: FORWARD (prob: 0.2120)
Episode 104 | Step 5 | State: [0.032, 0.297, 0.000, 0.000, 0.029, 0.093, 0.306, 0.030] | Action Distribution: FORWARD: 0.2279 | TURN_LEFT: 0.1410 | TURN_RIGHT: 0.1475 | FORWARD_LEFT: 0.0168 | FORWARD_RIGHT: 0.4330 | BACKWARD: 0.0338 | Selected: FORWARD_RIGHT (prob: 0.4330)
Episode 104 | Step 6 | State: [0.032, 0.192, 0.000, 0.000, 0.029, 0.117, 0.296, 0.030] | Action Distribution: FORWARD: 0.3235 | TURN_LEFT: 0.1932 | TURN_RIGHT: 0.1129 | FORWARD_LEFT: 0.0243 | FORWARD_RIGHT: 0.3228 | BACKWARD: 0.0232 | Selected: TURN_LEFT (prob: 0.1932)
Episode 104 | Step 7 | State: [0.032, 0.253, 0.000, 0.000, 0.029, 0.088, 0.301, 0.030] | Action Distribution: FORWARD: 0.2436 | TURN_LEFT: 0.1467 | TURN_RIGHT: 0.1445 | FORWARD_LEFT: 0.0203 | FORWARD_RIGHT: 0.4120 | BACKWARD: 0.0328 | Selected: TURN_RIGHT (prob: 0.1445)
Episode 104 | Step 8 | State: [0.032, 0.191, 0.000, 0.000, 0.029, 0.117, 0.296, 0.030] | Action Distribution: FORWARD: 0.3212 | TURN_LEFT: 0.1826 | TURN_RIGHT: 0.1112 | FORWARD_LEFT: 0.0237 | FORWARD_RIGHT: 0.3390 | BACKWARD: 0.0223 | Selected: TURN_LEFT (prob: 0.1826)
Episode 104 | Step 9 | State: [0.032, 0.251, 0.000, 0.000, 0.029, 0.089, 0.301, 0.030] | Action Distribution: FORWARD: 0.2423 | TURN_LEFT: 0.1388 | TURN_RIGHT: 0.1377 | FORWARD_LEFT: 0.0195 | FORWARD_RIGHT: 0.4305 | BACKWARD: 0.0311 | Selected: FORWARD (prob: 0.2423)
Episode 104 | Step 10 | State: [0.032, 0.214, 0.000, 0.000, 0.029, 0.081, 0.293, 0.030] | Action Distribution: FORWARD: 0.2583 | TURN_LEFT: 0.1459 | TURN_RIGHT: 0.1315 | FORWARD_LEFT: 0.0213 | FORWARD_RIGHT: 0.4131 | BACKWARD: 0.0298 | Selected: TURN_LEFT (prob: 0.1459)
Episode 105 | Step 1 | State: [0.032, 0.277, 0.000, 0.000, 0.029, 0.061, 0.299, 0.030] | Action Distribution: FORWARD: 0.1816 | TURN_LEFT: 0.1061 | TURN_RIGHT: 0.1476 | FORWARD_LEFT: 0.0150 | FORWARD_RIGHT: 0.5116 | BACKWARD: 0.0379 | Selected: FORWARD_RIGHT (prob: 0.5116)
Episode 105 | Step 2 | State: [0.032, 0.181, 0.000, 0.000, 0.029, 0.078, 0.289, 0.030] | Action Distribution: FORWARD: 0.2824 | TURN_LEFT: 0.1522 | TURN_RIGHT: 0.1184 | FORWARD_LEFT: 0.0223 | FORWARD_RIGHT: 0.3985 | BACKWARD: 0.0262 | Selected: FORWARD (prob: 0.2824)
Episode 105 | Step 3 | State: [0.032, 0.159, 0.000, 0.000, 0.029, 0.073, 0.289, 0.030] | Action Distribution: FORWARD: 0.2948 | TURN_LEFT: 0.1557 | TURN_RIGHT: 0.1122 | FORWARD_LEFT: 0.0230 | FORWARD_RIGHT: 0.3898 | BACKWARD: 0.0245 | Selected: TURN_RIGHT (prob: 0.1122)
Episode 105 | Step 4 | State: [0.032, 0.127, 0.000, 0.000, 0.029, 0.084, 0.289, 0.041] | Action Distribution: FORWARD: 0.3183 | TURN_LEFT: 0.1699 | TURN_RIGHT: 0.1037 | FORWARD_LEFT: 0.0252 | FORWARD_RIGHT: 0.3606 | BACKWARD: 0.0223 | Selected: FORWARD_RIGHT (prob: 0.3606)
Episode 105 | Step 5 | State: [0.051, 0.087, 0.000, 0.000, 0.029, 0.108, 0.289, 0.067] | Action Distribution: FORWARD: 0.3676 | TURN_LEFT: 0.1952 | TURN_RIGHT: 0.0839 | FORWARD_LEFT: 0.0256 | FORWARD_RIGHT: 0.3109 | BACKWARD: 0.0168 | Selected: FORWARD_RIGHT (prob: 0.3109)
Episode 105 | Step 6 | State: [0.080, 0.062, 0.000, 0.000, 0.029, 0.126, 0.289, 0.084] | Action Distribution: FORWARD: 0.3977 | TURN_LEFT: 0.2064 | TURN_RIGHT: 0.0705 | FORWARD_LEFT: 0.0221 | FORWARD_RIGHT: 0.2903 | BACKWARD: 0.0130 | Selected: FORWARD_RIGHT (prob: 0.2903)
Episode 105 | Step 7 | State: [0.126, 0.045, 0.000, 0.000, 0.029, 0.149, 0.289, 0.061] | Action Distribution: FORWARD: 0.4517 | TURN_LEFT: 0.2390 | TURN_RIGHT: 0.0423 | FORWARD_LEFT: 0.0121 | FORWARD_RIGHT: 0.2467 | BACKWARD: 0.0082 | Selected: FORWARD_RIGHT (prob: 0.2467)
Episode 105 | Step 8 | State: [0.112, 0.032, 0.000, 0.000, 0.029, 0.181, 0.289, 0.044] | Action Distribution: FORWARD: 0.4259 | TURN_LEFT: 0.2818 | TURN_RIGHT: 0.0430 | FORWARD_LEFT: 0.0125 | FORWARD_RIGHT: 0.2252 | BACKWARD: 0.0115 | Selected: FORWARD (prob: 0.4259)
Episode 105 | Step 9 | State: [0.082, 0.039, 0.000, 0.000, 0.029, 0.197, 0.289, 0.030] | Action Distribution: FORWARD: 0.3724 | TURN_LEFT: 0.3254 | TURN_RIGHT: 0.0533 | FORWARD_LEFT: 0.0138 | FORWARD_RIGHT: 0.2157 | BACKWARD: 0.0195 | Selected: TURN_LEFT (prob: 0.3254)
Episode 105 | Step 10 | State: [0.094, 0.046, 0.000, 0.000, 0.029, 0.173, 0.289, 0.045] | Action Distribution: FORWARD: 0.4046 | TURN_LEFT: 0.2777 | TURN_RIGHT: 0.0539 | FORWARD_LEFT: 0.0164 | FORWARD_RIGHT: 0.2319 | BACKWARD: 0.0155 | Selected: TURN_LEFT (prob: 0.2777)
Episode 106 | Step 1 | State: [0.080, 0.064, 0.000, 0.000, 0.029, 0.150, 0.289, 0.062] | Action Distribution: FORWARD: 0.3942 | TURN_LEFT: 0.2436 | TURN_RIGHT: 0.0675 | FORWARD_LEFT: 0.0229 | FORWARD_RIGHT: 0.2546 | BACKWARD: 0.0172 | Selected: FORWARD (prob: 0.3942)
Episode 106 | Step 2 | State: [0.071, 0.064, 0.000, 0.000, 0.041, 0.152, 0.289, 0.047] | Action Distribution: FORWARD: 0.3641 | TURN_LEFT: 0.2662 | TURN_RIGHT: 0.0767 | FORWARD_LEFT: 0.0249 | FORWARD_RIGHT: 0.2443 | BACKWARD: 0.0238 | Selected: FORWARD_RIGHT (prob: 0.2443)
Episode 106 | Step 3 | State: [0.057, 0.046, 0.000, 0.000, 0.043, 0.184, 0.289, 0.030] | Action Distribution: FORWARD: 0.2883 | TURN_LEFT: 0.3665 | TURN_RIGHT: 0.0809 | FORWARD_LEFT: 0.0184 | FORWARD_RIGHT: 0.2021 | BACKWARD: 0.0438 | Selected: FORWARD (prob: 0.2883)
Episode 106 | Step 4 | State: [0.043, 0.046, 0.000, 0.000, 0.058, 0.194, 0.289, 0.030] | Action Distribution: FORWARD: 0.1950 | TURN_LEFT: 0.4326 | TURN_RIGHT: 0.0978 | FORWARD_LEFT: 0.0151 | FORWARD_RIGHT: 0.1675 | BACKWARD: 0.0919 | Selected: BACKWARD (prob: 0.0919)
Episode 106 | Step 5 | State: [0.057, 0.046, 0.000, 0.000, 0.053, 0.184, 0.289, 0.030] | Action Distribution: FORWARD: 0.2461 | TURN_LEFT: 0.4189 | TURN_RIGHT: 0.0837 | FORWARD_LEFT: 0.0155 | FORWARD_RIGHT: 0.1769 | BACKWARD: 0.0589 | Selected: TURN_LEFT (prob: 0.4189)
Episode 106 | Step 6 | State: [0.056, 0.063, 0.000, 0.000, 0.043, 0.160, 0.289, 0.030] | Action Distribution: FORWARD: 0.3337 | TURN_LEFT: 0.3294 | TURN_RIGHT: 0.0761 | FORWARD_LEFT: 0.0207 | FORWARD_RIGHT: 0.2087 | BACKWARD: 0.0312 | Selected: FORWARD_RIGHT (prob: 0.2087)
Episode 106 | Step 7 | State: [0.043, 0.045, 0.000, 0.000, 0.058, 0.195, 0.289, 0.030] | Action Distribution: FORWARD: 0.2135 | TURN_LEFT: 0.4631 | TURN_RIGHT: 0.0846 | FORWARD_LEFT: 0.0133 | FORWARD_RIGHT: 0.1539 | BACKWARD: 0.0716 | Selected: TURN_LEFT (prob: 0.4631)
Episode 106 | Step 8 | State: [0.043, 0.062, 0.000, 0.000, 0.045, 0.168, 0.289, 0.030] | Action Distribution: FORWARD: 0.3320 | TURN_LEFT: 0.3461 | TURN_RIGHT: 0.0735 | FORWARD_LEFT: 0.0197 | FORWARD_RIGHT: 0.1993 | BACKWARD: 0.0294 | Selected: FORWARD_RIGHT (prob: 0.1993)
Episode 106 | Step 9 | State: [0.032, 0.044, 0.000, 0.000, 0.066, 0.209, 0.289, 0.030] | Action Distribution: FORWARD: 0.2002 | TURN_LEFT: 0.5084 | TURN_RIGHT: 0.0779 | FORWARD_LEFT: 0.0109 | FORWARD_RIGHT: 0.1346 | BACKWARD: 0.0679 | Selected: TURN_RIGHT (prob: 0.0779)
Episode 106 | Step 10 | State: [0.032, 0.032, 0.000, 0.000, 0.082, 0.236, 0.289, 0.030] | Action Distribution: FORWARD: 0.1330 | TURN_LEFT: 0.5983 | TURN_RIGHT: 0.0700 | FORWARD_LEFT: 0.0058 | FORWARD_RIGHT: 0.0932 | BACKWARD: 0.0996 | Selected: FORWARD_RIGHT (prob: 0.0932)
Episode 107 | Step 1 | State: [0.032, 0.032, 0.000, 0.000, 0.118, 0.298, 0.289, 0.030] | Action Distribution: FORWARD: 0.0342 | TURN_LEFT: 0.6508 | TURN_RIGHT: 0.0439 | FORWARD_LEFT: 0.0009 | FORWARD_RIGHT: 0.0280 | BACKWARD: 0.2422 | Selected: TURN_LEFT (prob: 0.6508)
Episode 107 | Step 2 | State: [0.032, 0.032, 0.000, 0.000, 0.101, 0.270, 0.289, 0.030] | Action Distribution: FORWARD: 0.0881 | TURN_LEFT: 0.6911 | TURN_RIGHT: 0.0528 | FORWARD_LEFT: 0.0026 | FORWARD_RIGHT: 0.0569 | BACKWARD: 0.1085 | Selected: TURN_LEFT (prob: 0.6911)
Episode 107 | Step 3 | State: [0.032, 0.045, 0.000, 0.000, 0.083, 0.240, 0.289, 0.030] | Action Distribution: FORWARD: 0.1966 | TURN_LEFT: 0.6003 | TURN_RIGHT: 0.0550 | FORWARD_LEFT: 0.0062 | FORWARD_RIGHT: 0.1011 | BACKWARD: 0.0408 | Selected: FORWARD (prob: 0.1966)
Episode 107 | Step 4 | State: [0.032, 0.046, 0.000, 0.000, 0.107, 0.262, 0.289, 0.030] | Action Distribution: FORWARD: 0.1135 | TURN_LEFT: 0.6947 | TURN_RIGHT: 0.0536 | FORWARD_LEFT: 0.0033 | FORWARD_RIGHT: 0.0646 | BACKWARD: 0.0703 | Selected: TURN_LEFT (prob: 0.6947)
Episode 107 | Step 5 | State: [0.032, 0.064, 0.000, 0.000, 0.072, 0.228, 0.289, 0.030] | Action Distribution: FORWARD: 0.2869 | TURN_LEFT: 0.5008 | TURN_RIGHT: 0.0526 | FORWARD_LEFT: 0.0090 | FORWARD_RIGHT: 0.1293 | BACKWARD: 0.0214 | Selected: FORWARD (prob: 0.2869)
Episode 107 | Step 6 | State: [0.032, 0.065, 0.000, 0.000, 0.083, 0.240, 0.289, 0.030] | Action Distribution: FORWARD: 0.2342 | TURN_LEFT: 0.5636 | TURN_RIGHT: 0.0558 | FORWARD_LEFT: 0.0075 | FORWARD_RIGHT: 0.1107 | BACKWARD: 0.0282 | Selected: FORWARD (prob: 0.2342)
Episode 107 | Step 7 | State: [0.032, 0.067, 0.000, 0.000, 0.095, 0.277, 0.289, 0.030] | Action Distribution: FORWARD: 0.1345 | TURN_LEFT: 0.6885 | TURN_RIGHT: 0.0526 | FORWARD_LEFT: 0.0037 | FORWARD_RIGHT: 0.0678 | BACKWARD: 0.0529 | Selected: FORWARD (prob: 0.1345)
Episode 107 | Step 8 | State: [0.032, 0.069, 0.000, 0.000, 0.107, 0.428, 0.289, 0.030] | Action Distribution: FORWARD: 0.0131 | TURN_LEFT: 0.6468 | TURN_RIGHT: 0.0141 | FORWARD_LEFT: 0.0001 | FORWARD_RIGHT: 0.0070 | BACKWARD: 0.3189 | Selected: TURN_LEFT (prob: 0.6468)
Episode 107 | Step 9 | State: [0.032, 0.100, 0.000, 0.000, 0.029, 0.505, 0.289, 0.030] | Action Distribution: FORWARD: 0.0242 | TURN_LEFT: 0.7284 | TURN_RIGHT: 0.0077 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0071 | BACKWARD: 0.2325 | Selected: TURN_LEFT (prob: 0.7284)
Episode 107 | Step 10 | State: [0.032, 0.144, 0.000, 0.000, 0.029, 0.612, 0.289, 0.030] | Action Distribution: FORWARD: 0.0051 | TURN_LEFT: 0.3545 | TURN_RIGHT: 0.0016 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0010 | BACKWARD: 0.6378 | Selected: BACKWARD (prob: 0.6378)
Episode 108 | Step 1 | State: [0.032, 0.150, 0.000, 0.000, 0.029, 0.300, 0.289, 0.030] | Action Distribution: FORWARD: 0.2198 | TURN_LEFT: 0.6006 | TURN_RIGHT: 0.0499 | FORWARD_LEFT: 0.0055 | FORWARD_RIGHT: 0.0898 | BACKWARD: 0.0344 | Selected: BACKWARD (prob: 0.0344)
Episode 108 | Step 2 | State: [0.032, 0.156, 0.000, 0.000, 0.029, 0.226, 0.289, 0.030] | Action Distribution: FORWARD: 0.3252 | TURN_LEFT: 0.3917 | TURN_RIGHT: 0.0762 | FORWARD_LEFT: 0.0180 | FORWARD_RIGHT: 0.1638 | BACKWARD: 0.0251 | Selected: TURN_LEFT (prob: 0.3917)
Episode 108 | Step 3 | State: [0.032, 0.212, 0.000, 0.000, 0.029, 0.217, 0.289, 0.030] | Action Distribution: FORWARD: 0.3196 | TURN_LEFT: 0.3744 | TURN_RIGHT: 0.0839 | FORWARD_LEFT: 0.0197 | FORWARD_RIGHT: 0.1740 | BACKWARD: 0.0283 | Selected: BACKWARD (prob: 0.0283)
Episode 108 | Step 4 | State: [0.033, 0.233, 0.000, 0.000, 0.029, 0.193, 0.295, 0.029] | Action Distribution: FORWARD: 0.3168 | TURN_LEFT: 0.3128 | TURN_RIGHT: 0.1032 | FORWARD_LEFT: 0.0260 | FORWARD_RIGHT: 0.2100 | BACKWARD: 0.0311 | Selected: TURN_RIGHT (prob: 0.1032)
Episode 108 | Step 5 | State: [0.032, 0.167, 0.000, 0.000, 0.045, 0.224, 0.289, 0.030] | Action Distribution: FORWARD: 0.2016 | TURN_LEFT: 0.4360 | TURN_RIGHT: 0.1202 | FORWARD_LEFT: 0.0205 | FORWARD_RIGHT: 0.1481 | BACKWARD: 0.0736 | Selected: FORWARD (prob: 0.2016)
Episode 108 | Step 6 | State: [0.032, 0.160, 0.000, 0.000, 0.029, 0.234, 0.289, 0.030] | Action Distribution: FORWARD: 0.2173 | TURN_LEFT: 0.4250 | TURN_RIGHT: 0.1140 | FORWARD_LEFT: 0.0211 | FORWARD_RIGHT: 0.1510 | BACKWARD: 0.0716 | Selected: FORWARD_RIGHT (prob: 0.1510)
Episode 108 | Step 7 | State: [0.032, 0.103, 0.000, 0.000, 0.089, 0.287, 0.289, 0.030] | Action Distribution: FORWARD: 0.0279 | TURN_LEFT: 0.3782 | TURN_RIGHT: 0.1056 | FORWARD_LEFT: 0.0029 | FORWARD_RIGHT: 0.0341 | BACKWARD: 0.4512 | Selected: TURN_LEFT (prob: 0.3782)
Episode 108 | Step 8 | State: [0.032, 0.153, 0.000, 0.000, 0.029, 0.281, 0.289, 0.030] | Action Distribution: FORWARD: 0.1400 | TURN_LEFT: 0.4864 | TURN_RIGHT: 0.1061 | FORWARD_LEFT: 0.0118 | FORWARD_RIGHT: 0.1095 | BACKWARD: 0.1462 | Selected: FORWARD_RIGHT (prob: 0.1095)
Episode 108 | Step 9 | State: [0.032, 0.100, 0.000, 0.000, 0.096, 0.370, 0.289, 0.030] | Action Distribution: FORWARD: 0.0048 | TURN_LEFT: 0.1739 | TURN_RIGHT: 0.0304 | FORWARD_LEFT: 0.0002 | FORWARD_RIGHT: 0.0066 | BACKWARD: 0.7840 | Selected: TURN_RIGHT (prob: 0.0304)
Episode 108 | Step 10 | State: [0.032, 0.069, 0.000, 0.000, 0.230, 0.357, 0.289, 0.030] | Action Distribution: FORWARD: 0.0002 | TURN_LEFT: 0.0488 | TURN_RIGHT: 0.0074 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0005 | BACKWARD: 0.9431 | Selected: BACKWARD (prob: 0.9431)
Episode 109 | Step 1 | State: [0.032, 0.067, 0.000, 0.000, 0.164, 0.291, 0.289, 0.030] | Action Distribution: FORWARD: 0.0048 | TURN_LEFT: 0.1633 | TURN_RIGHT: 0.0566 | FORWARD_LEFT: 0.0004 | FORWARD_RIGHT: 0.0089 | BACKWARD: 0.7660 | Selected: BACKWARD (prob: 0.7660)
Episode 109 | Step 2 | State: [0.032, 0.065, 0.000, 0.000, 0.112, 0.272, 0.289, 0.030] | Action Distribution: FORWARD: 0.0373 | TURN_LEFT: 0.3179 | TURN_RIGHT: 0.1309 | FORWARD_LEFT: 0.0059 | FORWARD_RIGHT: 0.0544 | BACKWARD: 0.4536 | Selected: TURN_LEFT (prob: 0.3179)
Episode 109 | Step 3 | State: [0.032, 0.093, 0.000, 0.000, 0.067, 0.233, 0.289, 0.030] | Action Distribution: FORWARD: 0.1952 | TURN_LEFT: 0.3312 | TURN_RIGHT: 0.1424 | FORWARD_LEFT: 0.0338 | FORWARD_RIGHT: 0.1911 | BACKWARD: 0.1062 | Selected: TURN_LEFT (prob: 0.3312)
Episode 109 | Step 4 | State: [0.032, 0.134, 0.000, 0.000, 0.029, 0.206, 0.289, 0.030] | Action Distribution: FORWARD: 0.3457 | TURN_LEFT: 0.2126 | TURN_RIGHT: 0.1012 | FORWARD_LEFT: 0.0443 | FORWARD_RIGHT: 0.2662 | BACKWARD: 0.0299 | Selected: TURN_LEFT (prob: 0.2126)
Episode 109 | Step 5 | State: [0.032, 0.181, 0.000, 0.000, 0.029, 0.191, 0.289, 0.030] | Action Distribution: FORWARD: 0.3652 | TURN_LEFT: 0.1897 | TURN_RIGHT: 0.0961 | FORWARD_LEFT: 0.0390 | FORWARD_RIGHT: 0.2861 | BACKWARD: 0.0239 | Selected: TURN_LEFT (prob: 0.1897)
Episode 109 | Step 6 | State: [0.032, 0.242, 0.000, 0.000, 0.029, 0.186, 0.292, 0.030] | Action Distribution: FORWARD: 0.3562 | TURN_LEFT: 0.1647 | TURN_RIGHT: 0.1001 | FORWARD_LEFT: 0.0331 | FORWARD_RIGHT: 0.3220 | BACKWARD: 0.0239 | Selected: FORWARD_RIGHT (prob: 0.3220)
Episode 109 | Step 7 | State: [0.032, 0.161, 0.000, 0.000, 0.029, 0.233, 0.289, 0.030] | Action Distribution: FORWARD: 0.3691 | TURN_LEFT: 0.2319 | TURN_RIGHT: 0.0842 | FORWARD_LEFT: 0.0358 | FORWARD_RIGHT: 0.2493 | BACKWARD: 0.0298 | Selected: TURN_RIGHT (prob: 0.0842)
Episode 109 | Step 8 | State: [0.032, 0.121, 0.000, 0.000, 0.029, 0.228, 0.289, 0.030] | Action Distribution: FORWARD: 0.3683 | TURN_LEFT: 0.2235 | TURN_RIGHT: 0.0872 | FORWARD_LEFT: 0.0396 | FORWARD_RIGHT: 0.2502 | BACKWARD: 0.0313 | Selected: TURN_RIGHT (prob: 0.0872)
Episode 109 | Step 9 | State: [0.032, 0.086, 0.000, 0.000, 0.062, 0.236, 0.289, 0.030] | Action Distribution: FORWARD: 0.2745 | TURN_LEFT: 0.2847 | TURN_RIGHT: 0.1143 | FORWARD_LEFT: 0.0381 | FORWARD_RIGHT: 0.2166 | BACKWARD: 0.0718 | Selected: TURN_LEFT (prob: 0.2847)
Episode 109 | Step 10 | State: [0.032, 0.120, 0.000, 0.000, 0.029, 0.227, 0.289, 0.030] | Action Distribution: FORWARD: 0.3768 | TURN_LEFT: 0.2258 | TURN_RIGHT: 0.0845 | FORWARD_LEFT: 0.0380 | FORWARD_RIGHT: 0.2427 | BACKWARD: 0.0322 | Selected: FORWARD (prob: 0.3768)
Episode 110 | Step 1 | State: [0.032, 0.119, 0.000, 0.000, 0.029, 0.341, 0.289, 0.030] | Action Distribution: FORWARD: 0.1869 | TURN_LEFT: 0.4494 | TURN_RIGHT: 0.0676 | FORWARD_LEFT: 0.0092 | FORWARD_RIGHT: 0.1298 | BACKWARD: 0.1571 | Selected: TURN_LEFT (prob: 0.4494)
Episode 110 | Step 2 | State: [0.032, 0.158, 0.000, 0.000, 0.029, 0.399, 0.289, 0.030] | Action Distribution: FORWARD: 0.1077 | TURN_LEFT: 0.5006 | TURN_RIGHT: 0.0452 | FORWARD_LEFT: 0.0029 | FORWARD_RIGHT: 0.0732 | BACKWARD: 0.2704 | Selected: TURN_RIGHT (prob: 0.0452)
Episode 110 | Step 3 | State: [0.032, 0.120, 0.000, 0.000, 0.029, 0.341, 0.289, 0.030] | Action Distribution: FORWARD: 0.1731 | TURN_LEFT: 0.4602 | TURN_RIGHT: 0.0645 | FORWARD_LEFT: 0.0077 | FORWARD_RIGHT: 0.1161 | BACKWARD: 0.1784 | Selected: FORWARD (prob: 0.1731)
Episode 110 | Step 4 | State: [0.032, 0.118, 0.000, 0.000, 0.029, 0.814, 0.289, 0.030] | Action Distribution: FORWARD: 0.0000 | TURN_LEFT: 0.0006 | TURN_RIGHT: 0.0000 | FORWARD_LEFT: 0.0000 | FORWARD_RIGHT: 0.0000 | BACKWARD: 0.9994 | Selected: BACKWARD (prob: 0.9994)
Episode 110 | Step 5 | State: [0.032, 0.120, 0.000, 0.000, 0.029, 0.339, 0.289, 0.030] | Action Distribution: FORWARD: 0.1639 | TURN_LEFT: 0.4746 | TURN_RIGHT: 0.0616 | FORWARD_LEFT: 0.0066 | FORWARD_RIGHT: 0.1047 | BACKWARD: 0.1886 | Selected: BACKWARD (prob: 0.1886)
